Air temperature K,Process temperature K,Rotational speed rpm,Torque Nm,Tool wear min,Temp_diff,Power,Torque_per_wear,Type_L,Type_M
-1.2555897510126797,-1.0844375546647627,-1.050008550592463,1.219223757843142,0.7732060045475406,0.9085705650205378,1.0238481531684733,-0.2107491461787252,0,1
-1.5552106114571824,-1.5569215511309384,0.6312264631745308,-0.4099127282449825,1.0863943119720076,0.8084778067205147,-0.06383774075520864,-0.23725686576659333,1,0
0.39232498143202793,0.46800986229556224,-0.9334873120145526,0.46962108019523213,1.5248579423662616,-0.09235701798003364,0.12589366938973878,-0.23410445127965585,0,1
-0.7062848401977677,-0.13946956173237265,-1.4439613095939698,1.589027745482777,0.6949089276914238,1.2088488399207205,1.1241487198607603,-0.20354422338311642,0,0
0.7418826519505954,0.26551672095290446,-1.4606072008193856,1.5590436383768609,0.7888654199187639,-1.093284600980605,1.0703377248660186,-0.20677265153052665,0,1
-1.0558425107163636,-0.13946956173237265,2.5566012149142896,-1.8691392740662467,-1.2311991629690486,1.9094981480211661,-1.7004251084181647,-0.13255715918731806,1,0
0.14264093106161854,-0.2744649892941317,0.47031618132884495,-0.7397379064100625,1.0550754812295609,-0.6929135677803423,-0.6894626476849878,-0.2406468143685115,1,0
1.091440322469163,0.805498431199979,0.5036079637796765,-0.39991802587634356,0.9611189890022208,-0.9931918426805251,-0.12861620829928685,-0.23518078717225474,1,0
-0.057106309234725997,0.8729961449808777,-0.023511925025156536,-0.19002927613492865,0.8201842506612106,1.4090343565208803,-0.1478239476570824,-0.23005588960482698,1,0
-0.3067903596051354,-0.47695813063678943,-0.9612304640569121,0.8394250678348673,0.13116997432738312,-0.09235701797997674,0.5980912598004519,-0.19359242704879176,1,0
0.19257774113568338,-0.4094604168559291,-0.9834249856907998,0.20975881861062326,1.1646913888281245,-0.9931918426805251,-0.2595807334472515,-0.23141353119820104,0,1
-1.305526561086773,-0.9494421271029653,-1.4606072008193856,1.359149591004085,-0.07240242549852047,1.2088488399207775,0.8208814864889429,-0.17264291197663895,1,0
0.8417562720987535,0.7380007174191187,0.4370243988780134,-0.3299551092958717,0.11551055895615976,-0.5928208094802624,-0.060133041917240865,-0.21363287521800195,0,1
-0.756221650271861,-0.47695813063678943,0.46476755092037303,-0.6897643945668686,0.021554066728819647,0.8084778067205147,-0.6133257103527373,-0.2168193416585819,1,0
0.6420090318024373,0.6030052898573213,0.1484956176374732,-0.6897643945668686,-0.40125014829421085,-0.3926352928802164,-0.7977493329804909,-0.19665733028654217,1,0
0.5920722217283441,0.4005121485147019,-0.4563050968859668,1.0493138175762822,0.09985114358493641,-0.5928208094802624,1.3277018823985436,-0.18834930763906407,0,0
1.8904292836544843,1.8179641379132294,-0.9168414207891368,1.359149591004085,0.44435828175185016,-1.093284600980605,1.3343390605277774,-0.19821332235637082,0,1
-0.856095270420019,-1.286930696007382,-0.7059934652672035,1.2292184602117802,1.7284303421921652,-0.19244977628005663,1.3540062216412045,-0.2296095799902677,1,0
-1.1557161308645216,-1.0844375546647627,-0.672701682816372,1.1892396507372252,-0.47954722515032766,0.7083850484204348,1.3292365465609737,-0.14174677840384223,0,0
-0.9060320804941122,-1.4219261235691794,-0.2676516629979213,-0.030114038236707757,1.149031973456901,-0.2925425345801365,-0.0785001372115413,-0.23386931586998347,0,0
-0.9559688905681771,-0.6794512719794472,0.10965520477816972,-0.5998120732491196,-0.8397137786884648,0.9085705650205378,-0.6832457915875029,-0.15146933791975728,1,0
-0.5065375999014515,-0.004474134170613608,2.828484104929414,-2.0490439167017453,0.052872897471266354,1.0086633233206177,-1.9589231579433117,-0.2429372744872741,0,1
-0.3067903596051354,-0.47695813063678943,-0.822514703845114,0.6595204251993692,1.2116696349417944,-0.09235701797997674,0.4716232028990964,-0.22719456331388474,1,0
-1.1557161308645216,-1.8944101200353554,-0.5284372921961019,-0.00012993113079164646,-1.4191121474237287,-0.49272805118023943,-0.21854557323146187,0.17892163927621066,1,0
-1.455336991308996,-1.286930696007382,-1.038911289775519,0.4396369730893153,-1.6853222087345259,1.0086633233206177,0.0032280606360583957,8.86645667944928,0,1
0.24251455120977664,0.19801900717204413,-1.12768937631107,1.708964173906443,-1.2311991629690486,-0.19244977628005663,1.5923190387114683,0.11323874790293162,1,0
-1.2056529409385865,-1.286930696007382,-0.8890982687467771,1.738948281012359,0.22512646655472324,0.508199531820332,1.8727618082662598,-0.182677553649855,0,1
-1.6051474215312471,-1.3544284097882808,-0.9334873120145526,1.449101912321834,-0.3386124868093175,1.2088488399207205,1.4392338447763817,-0.14976902823515198,1,0
0.04276731091346047,0.9404938587617381,0.4980593333712046,-0.869669037202367,-1.0432861785143683,1.3089415982207435,-0.8805332233729467,-0.1252990198718039,1,0
0.7418826519505954,0.46800986229556224,-1.12768937631107,2.55851387524074,-1.6853222087345259,-0.7930063260804222,2.702360199765571,13.233110224404555,0,1
-0.15697992938288408,-0.7469489857603459,-0.33978385830805635,0.09981709255559633,-0.3229530714380941,-0.7930063260804222,0.058866967722355515,-0.18283359472850552,0,1
1.840492473580391,1.8179641379132294,0.7200045497100817,-0.8296902277278119,0.19380763581227653,-0.9931918426805251,-0.6928936484557693,-0.22483701599069614,0,1
0.4422617915060928,1.3454801414470536,-0.5450831834215176,0.37966875887748236,1.6031550192223782,1.1087560816206976,0.30498017970738794,-0.23604212348596523,1,0
-0.6563480301237028,-0.07197184795151232,0.009779857425675026,-0.1500504666603736,1.5718361884799317,1.2088488399207205,-0.06522578095307456,-0.2408562379214372,1,0
1.141377132543256,1.0079915725426367,-0.8447092254790017,0.7294833417798403,-1.654003377992079,-0.7930063260804222,0.5483075363657152,2.968728070775413,1,0
0.39232498143202793,0.4005121485147019,-0.9945222465077438,0.8794038773094223,-0.2603154099532007,-0.19244977628005663,0.622880484742625,-0.16954296546431824,1,0
0.3423881713579347,1.0754892863235355,-1.061105811409407,2.248678101812938,-1.1215832553704852,0.9085705650205946,2.3708336409569153,0.06913057402753352,0,1
-1.305526561086773,-1.151935268445623,1.7465011752773882,-1.8191657622230528,-1.3094962398251653,0.9085705650205946,-1.9137923016507201,-0.09918933492869758,1,0
1.7905556635063262,1.8179641379132294,0.54244837663898,-0.7097537993041464,-1.3877933166812821,-0.8930990843805021,-0.6000318042323292,0.060028740083115005,1,0
-1.0558425107163636,-1.5569215511309384,-0.012414664208212682,-0.23000808560948371,-1.4504309781661755,-0.19244977628005663,-0.20047172586628745,0.2065279067741263,1,0
0.3423881713579347,0.0630235796102851,0.14294698722900126,0.019859473606486232,-0.41690956366543425,-0.5928208094802624,0.2851566196984248,-0.17782125081185443,1,0
-0.9060320804941122,-0.7469489857603459,0.4148298772441257,-0.44989153771953755,-1.4504309781661755,0.7083850484204348,-0.26380350362667454,0.17820645099906257,0,1
0.6919458418765022,0.33301443473380316,-0.27874892381486516,0.34968465177156627,-0.15069950235463722,-0.8930990843804453,0.46682371179238874,-0.18829503248127258,1,0
-1.2555897510126797,-1.016939840883864,0.09855794396122586,-0.09008225244854068,-0.9493296862870282,1.0086633233206177,0.08630519895764027,-0.11101568827961811,0,0
-1.1057793207904283,-1.151935268445623,-0.5783749658723493,1.0093350081017272,1.274307296426688,0.508199531820332,1.1629942955390717,-0.22448670750216593,1,0
-0.15697992938288408,-0.47695813063678943,-0.25100577177250555,-0.2200133832408455,1.6657926807072716,-0.3926352928801595,-0.3443293849648555,-0.24258571549230123,0,0
-0.6064112200496096,-1.016939840883864,-0.49514550974527033,1.0792979246821983,-0.7927355325747947,-0.2925425345801365,1.3356684511398171,-0.09839384827119109,1,0
-1.1057793207904283,-1.4894238373500397,0.32050316030010295,-0.18003457376628973,-1.5130686396510689,0.0077357403200462626,0.09869003649775569,0.37688575439079725,1,0
1.091440322469163,0.5355075760764609,0.7421990713439693,-0.7097537993041464,-0.8710326094309114,-1.393562875880731,-0.48425752181312565,-0.15093938708660468,1,0
0.492198601580186,1.5479732827897112,0.05971753110192237,-0.5098597519313705,0.052872897471266354,1.3089415982208004,-0.5767967933145259,-0.2146158187122104,1,0
-1.0558425107163636,-0.07197184795151232,-0.37307564075888794,0.4996051873011482,1.1803508041993478,2.009590906321189,0.6103685730998868,-0.2284247272733439,1,0
-0.5564744099755448,-0.07197184795151232,0.28166274744079944,-0.869669037202367,-0.15069950235463722,1.0086633233206177,-0.999855805734583,-0.21367771460841878,1,0
-0.5564744099755448,-0.004474134170613608,1.3137080034165778,-1.4293723698461398,-0.8866920248021348,1.1087560816206976,-1.4029544091120842,-0.17700005901895646,1,0
-0.4566007898273583,-0.3419627030750304,-0.15113042442001084,-0.10007695481717963,-0.5108660558927743,0.40810677352025204,-0.10046440710312726,-0.173101559033725,1,0
-1.305526561086773,-0.8144466995412062,0.620129202357587,-0.5898173708804806,0.8671624967748807,1.4090343565208803,-0.36134753978517203,-0.2359712908289475,1,0
-0.8061584603459542,-1.0844375546647627,-0.13448453319459508,0.009864771237847294,1.1177131427144544,0.0077357403200462626,0.07387148676267036,-0.23291237823673566,1,0
-0.15697992938288408,-0.6119535581985485,-0.17332494605389856,0.11980649729287421,0.6949089276914238,-0.5928208094802624,0.20857981047248486,-0.22333390371079012,0,1
-0.2069167394569489,-0.3419627030750304,1.4635210244453198,-1.2294783224733639,0.8045248352899873,-0.09235701798003364,-0.9826421522948476,-0.2431395705999531,1,0
-1.0059057006422703,-0.8144466995412062,-0.23990851095556168,0.4896104849325093,1.1177131427144544,0.8084778067205147,0.7013145308530342,-0.22741973226823847,1,0
0.8916930821728467,0.67050300363822,1.2859648513742181,-1.2794518343165577,0.8515030814036574,-0.7930063260804222,-1.1558441541680216,-0.2444276992772852,1,0
-1.3554633711608377,-1.4894238373500397,-0.006866033799740755,0.7994462583603121,0.9924378197446675,0.508199531820332,1.3516993379320743,-0.22131767935846902,0,1
0.7418826519505954,0.26551672095290446,0.2983086386662152,-0.31996040692723343,-0.9023514401733582,-1.093284600980605,-0.13424656853851893,-0.1301743201274553,0,1
2.0402397138767356,2.155452706817646,-0.4840482489283265,0.7994462583603121,0.28776412803961665,-0.8930990843805021,0.9481901874537959,-0.20095033256080042,1,0
-1.0558425107163636,-0.8144466995412062,0.7865881146117448,-0.8296902277278119,-0.21333716383953064,0.9085705650205946,-0.65570981104251,-0.21006851183486078,1,0
0.5920722217283441,0.46800986229556224,0.0652661615103943,0.11980649729287421,-0.40125014829421085,-0.49272805118023943,0.3817524875527475,-0.17655623133556597,1,0
-1.305526561086773,-0.8144466995412062,-0.4285619448436072,0.969356198627172,0.38172062026695674,1.4090343565208803,1.2380559904645256,-0.20182954288211497,1,0
0.24251455120977664,1.2104847138852945,-0.9501332032399683,1.788921792855553,1.3056261271691345,1.3089415982208004,1.8779034219569462,-0.21668475622824587,1,0
0.9915667023210047,0.8729961449808777,1.0307278525845096,-1.2294783224733639,-1.3251556551963888,-0.6929135677803423,-1.1938393108518663,-0.0410702747745366,0,1
0.3423881713579347,0.4005121485147019,1.00298470054215,-0.969616060888755,-0.18201833309708393,-0.09235701797997674,-0.770242677228411,-0.21445845622530918,1,0
-0.10704311930879085,-0.47695813063678943,-0.8502578558874736,0.9393720915212552,0.13116997432738312,-0.49272805118023943,0.8281931348551678,-0.19183196359735033,1,0
0.14264093106161854,-0.07197184795151232,0.3981839860187099,-1.0995471916810593,1.0863943119720076,-0.3926352928802164,-1.297795701727265,-0.24524125983596776,0,1
-0.4566007898273583,-0.7469489857603459,0.43147576846954144,-0.7697220135159794,1.8067274190482818,-0.19244977628011353,-0.7591872303003363,-0.24909811064613532,1,0
-0.9060320804941122,-0.7469489857603459,-1.12768937631107,0.4996051873011482,-0.6518007942337846,0.7083850484204348,0.012142797681509415,-0.14045796150394368,1,0
0.39232498143202793,0.5355075760764609,-0.295394815040281,0.5695681038816202,0.6009524354640837,0.0077357403200462626,0.7736294701756682,-0.21476469463929015,1,0
-0.9060320804941122,-1.4894238373500397,2.7175114967599754,-2.00906510722719,-0.18201833309708393,-0.3926352928801595,-1.9177120489700463,-0.23654229053163814,1,0
0.39232498143202793,0.4005121485147019,0.7033586584846658,-0.37992862113906567,0.569633604721637,-0.19244977628005663,0.03063696707843097,-0.22737632773831495,1,0
-0.3067903596051354,-1.016939840883864,1.6965635016011409,-1.7092240361680262,-0.495206640521551,-0.8930990843804453,-1.7345884921614205,-0.21754158893690706,1,0
-0.40666397975329344,-1.0844375546647627,-0.5728263354638773,0.17977471150470642,-1.246858578340272,-0.7930063260804222,0.0028370633972225863,0.01808812657797367,1,0
1.041503512395098,0.6030052898573213,2.0905162606026475,-1.6892346314307483,-0.8866920248021348,-1.193377359280685,-1.538200354025298,-0.18729877020988872,0,1
0.8916930821728467,0.19801900717204413,1.2526730689233867,-1.2694571319479189,-1.2311991629690486,-1.4936556341808107,-1.154544088348893,-0.09136231442358905,1,0
-0.40666397975329344,-1.016939840883864,-0.3619783799419441,0.7194886394112021,0.38172062026695674,-0.6929135677803423,0.9361474724976618,-0.20570123881855568,0,1
0.04276731091346047,0.19801900717204413,-1.0777517026348227,1.708964173906443,-0.5735037173776678,0.20792125692014915,1.6425524089708625,-0.11544985559793615,0,1
-0.057106309234725997,0.33301443473380316,-0.001317403391268828,-0.7197485016727854,1.6501332653360483,0.6082922901204119,-0.9302387473599142,-0.24722897706467023,1,0
